sentence,label
"Không_gian thiết_kế đẹp , mái mẻ , thoái mái , yên_tĩnh , các bạn có_thể tới học bài cũng được , có 2 tầng bạn có_thể chọn vị_trí thích_hợp với mình ...
",1
"Không_gian : rộng_rãi , phòng_ốc sạch_sẽ , ngăn_nắp , đầy_đủ tiện_nghi . Spa được trang_trí sang_trọng , có thang_máy thuận_tiện việc đi_lại .
 Nhân_viên ở quầy lễ_tân rất đon_đả , chu_đáo , cẩn_thận trong việc hỏi ý_kiến khách chọn nv massage là nam hay nữ . Chú giữ xe đôn_hậu , chất_phác . Còn cô bé nv massage cho mình rất dễ_thương .
 Đầu_tiên là được ngâm chân trong nước ấm có thảo_dược . Tiếp_theo là massage tay , chân , rồi day và ấn huyệt vai và đầu . Massage ấn huyệt toàn_thân bằng đá nóng .
 Làm xong liệu_trình này , mình cảm_thấy rất thư_giãn và thoải_mái . Mình rất thích Spa này .
",1
"Quán hơi nhỏ , trang_trí cũng đơn_giản nhưng nước ngon ... kem béo dẻo ngon lắm . Giá lại rẻ nữa
 Thích_hợp để đến học bài
 Sẽ quay lại
",1
"Tuyê ̣ t vơ ̀ i ! Đây la ̀ qua ́ n bu ́ n đâ ̣ u mi ̀ nh ưng y ́ nhâ ́ t đa ̀ nă ̃ ng . . cô chu ̉ la ̀ nguơ ̀ i gô ́ c ha ̀ nô ̣ i.nhiê ̣ t ti ̀ nh , vui ve ̉ va ̀ chi ̉ n chu trong tư ̀ ng mo ́ n.va ̀ o qua ́ n cô la ̀ thâ ́ y ko khi ́ ha ̀ lô ̣ i rô ̀ i . : D bu ́ n đâ ̣ u_ơ ̉ đây thi ̀ kho ̉ i pha ̉ i chê . đâ ̣ u chiên gi ̀ on vo ̉ ngoa ̀ i.xô ́ p va ̀ ko bi ̣ khô lơ ́ p trong . 2 nguơ ̀ i ăn phâ ̀ n bu ́ n đâ ̣ u lơ ́ n la ̀ viư ̀ a đe ̣ p.măm tôm thơm , đu ́ ng vi ̣ , nêu mu ̀ i mă ́ m hơi nô ̀ ng bn co ́ thê ̉ pha nhiê ̀ u chanh cho a ́ t bơ ́ t mu ̀ i . . nem chui ra ́ n ngon . vi ̣ nc châ ́ m đâ ̣ m . . ăn mo ́ n na ̀ y thêm 1 ly sâ ́ u dâ ̀ m . Nư ̃ a thi ̀ ôi_thôi , ha ̀ noi ̣ i giư ̃ a lo ̀ ng đa nă ̃ ng . : D
",1
"Nhìn tổng_thể rạp rất tốt . Máy_lạnh vừa đủ lạnh . Âm_thanh tốt . Hình_ảnh sắc nét .
 Giá rất rẻ . Sinh_viên thì 45k sau 18h , người_lớn thì 50k sau 18h , trẻ_em thì 35k .
 Đi t 5 nên mua 5 vé mới tặng 1 bắp chứ nếu đi t 2 thì mua 2 vé đã được tặng 1 bắp rồi .
 Nhân_viên bán vé không thân_thiện lắm , nhân_viên rạp thì không quan_tâm tới khách lắm . Đi vào chỗ ngồi mà không được rọi đèn phía dưới nên đi sợ bị lọt chân . Đề_nghị rạp chiếu nên lắp đèn dưới chỗ đi .
 Rạp 3 , 4 hơi bất_tiện phải đi qua tòa nhà bên_cạnh mới lên được rạp nhưng có view đẹp vì ở tầng 8 với tầng 10 .
",1
"Đi diễn về ghé ăn tối quán này ăn thử xem , quán nhỏ nhưng món ăn chất_lượng ngon đậm_đà , món bò kho khói bốc lên thơm làm mình ăn thật ngon_miệng . Chị chủ quán vui_vẻ . Mình đã lưu số quán này có gì nhác đi thì gọi , quán có luôn dv giao tận nhà .
",1
"Ngon , giá rẻ , phục_vụ thân_thiện . Chỗ ngồi thì hơi bẩn do khách dùng khăn giấy xong vứt thẳng xuống đất ~ . ~  
 Chú nướng thịt hình_như cũng là chủ luôn , lần nào cũng dắt xe dùm mình , và lần nào cũng tươi_cười cảm_ơn .
",1
"Mừng chị_gái ở tp về chơi tối_qua cả nhà 5 người kéo nhau ra ốc nam phương ăn . Lần nào đến cũng kêu càng cúm và lưỡi vịt . Càng cúm rang trứng muối cả vt chỉ có quán này bán thôi , càng cúm tươi_rói , trứng muối thơm thơm ăn là chỉ có ghiền . Lưỡi vịt sapo mình ăn nhiều chỗ vẫn thích ăn_ở đây nhất . Kêu thêm bánh_mì chấm với sốt sapo thì tuyệt nha .
 Mẹ mình kêu thử cơm_chiên cá mặn cũng khá ngon , đậm_đà nhưng nên ăn_liền nha để nguội ăn hơi tanh . Kết_thúc bằng món canh bầu nấu tôm tươi ngon bá cháy . Ăn no ứ ự tính tiền hết 378k .
",1
"Ở Nha_Trang nhưng đây mới là lần đầu_tiên đến i resort những lần trước mình đã đi Trăm_Trứng , tắm bùn Tháp_Bà . Trăm trứng thì lọai_hình du_lịch đa_dạng hơn , Tháp_Bà thì cảnh_quan không đẹp bằng I resort , chất_lượng bùn cũng không bằng . Nói_chung mình rất hài_lòng về I resort . Ngay từ lúc bước vào có nguyên một hồ sen rộng rất đẹp , có chỗ gửi xe otô và xe_máy rất tiện_nghi . Phong_cách i resort rất riêng , các thanh gỗ đan rất tính xảo , đa_dạng lọai hoa và có cả bể tràn nữa . Giá vé cũng Ok , không quá cao 230k / người_lớn , 150k/trẻ em . Cả gia_đình mha vé lọai tắm bùn và khóang . Ngâm 20 phút bùn thư_giãn , rồi xả nước_sạch , tắm vòi_voi mát xa , rồi đến các hồ thác nước nóng lạnh đủ kiểu sục khí mát xa . Nước_khoáng ở đay sạch_sẽ , mình đi Đúg dịp tết nên đông lắm . Đặc_biệt ở đây có cả cầu_trượt nước , trẻ_em thích_thú hùa nhau chơi . Và cuoíi cùng mình thích nhất cái hồ khóag nóng tròn có mát che , ngâm mình thư_giãn mãi_mãi không thôi . Thoải_mái vô_cùng , tắm xong nhà mình còn mua trứng luôch ngay chỗ đó luôn . Ngươi ta luộc trong bể nước_khoáng nóng 70 độ . Nhà mình mua 20 chục trứng rất béo thơm . 5k / trứng Ngòai_ra còn bán_nước giải_khát , bắp rang bơ , dưa_hấu cắt sẵn , giá cao hơn_nữa ngoài một_chút . Cỏ cả phòng thay đồ nam_nữ , tủ đồ bằng gỗ , phòng tắm sạch , vệ_sinh , máy sấy_tóc . Ngay từ đầu đã rất ấn_tượng bởi hầu_như đều trang_trí bằng gỗ . Dịch_vụ còn có xe chở vòng_quanh , spa , khách_sạn thì_phải Nhưg mình không ở lại chỉ tắm khóang xong rùi về . Đây là chuyến đi rất thú_vị và mình chụp rất nhiều hình . Hoa mai nở_rộ rất đẹp , cảnh_quan hấp_dẫn . Sẽ quay lại vào dịp tới .
",1
"Không_gian thanh_tịnh lý_tưởng , ngồi trên lầu có_thể vừa ăn vừa ngắm chợ bến thành về đêm , món ăn rất ngon với giá_cả rất mềm , nhân_viên thì hết_sức là dễ_thương < 3
",1
"Không_gian quán rất rộng_rãi , đặc_biệt kem rất ngon . Ăn nhiều mà mình chỉ kết mỗi ham gà cay . Phục cụ rất tận_tình và chu_đáo ^ ^
",1
"Cá_nhân mình là tín_đồ trung_thành của Urban rồi , chất_lượng thì không bàn nữa vì cả chuỗi cửa_hàng ca fe này tương_đương đương nhau , giá hợp_lí và uống ngon , chỉ có một mức giá chung cho các đồ uống . Thích nhất_là ice blended các loại , uống ngon và ghiền không cưỡng nổi luôn . Decor của quán thì đẹp miễn chê rồi , đúng màu xanh blue mình thích . cái cửa rất đặc_biệt , thậm_chí lần đầu mình còn suýt nhầm là cửa xoay . Trên đường này Cửa_hàng urban station này và effoc là hai quán quen của mình
",1
"Quán này nằm ngay bên đường Hùng_Vương . Quán hơi nhỏ và đông khách nên luôn trong tình_trạng thiếu bàn , nhất_là mấy ngày lễ . Lần đầu mk đi tới đây là do con bạn dẫn tới . Lúc đó quán rất đông và điểm trừ đầu_tiên đó chính là phục_vụ chậm , nhưng sau khi bưng đồ ra thì kết lun món đầu_tiên hehe
 Đồ uống vs kem ở đây rất ngon mà giá_cả vừa_phải , đi một lần là thành chỗ ruột lun , lúc_nào cũng cặp_kè vài_ba đứa tới vừa ăn vừa uống vừa nói_chuyện : ) ) ) )
 Lúc_Tết mk đi hình_như có tính thêm phí +8 k 9k j đó .
",1
"Thác_Pongour nhìn từ xa là thấy háo_hức rồi , càng lại gần càng thích , nước thì trong_vắt , mát_rượi , xung_quanh nhiều cây_cối nên không_khí rất trong_lành , có_điều khá xa trung_tâm Đà_Lạt , đường còn khá hoang_sơ nên khó đi .
 Tuyệt nhất_là để chân trần leo lên đỉnh thác , hơi trơn khá nguy_hiểm nhưng cảm_giác đứng từ trên cao nhìn xuống thật thích vô_cùng
",1
"Hồi trước chỗ này là pizza cone gì gì ý . Hôm_qua đi ngang qua thấy quán Bubble tea reopening chỗ này lại nên ghé liền . Vì mình rất thích Bubble tea từ hồi ở_trần bình trọng rồi
 Ko gian , bàn_ghế thoải_mái hơn hẳn . Nhân_viên thì vẫn nhiệt_tình như bên kia . Nhóm 4 người nên gọi 4 pizza cone , 1pizza base , 1 mỳ ý sốt kem và 4 ly nước ( milo bánh , trà đào , smoothies và soda )
 Pizza cone hơi nhỏ nhưng ăn cũng ok , nhân đầy chù ụ . Pizza base rất ngon , tuy nhỏ nhưng có võ , đế giòn , cheese nhìu kéo dãn dài . Mỳ ý sốt kem cũng khá đc . Còn phần nước thì ngon khỏi bàn rồi , kết milo bánh
 1 điều khiến mình bị cuồng nữa đó là giá_cả ở đây rất rẻ , ăn thả ga cũng k lo cháy_túi . Sẽ ghé thường_xuyên
",1
"Mình ăn_ở quán này lần đầu_tiên : )
 Món ăn thì cũng ngon , ếch lúc đầu mình tưởng nho_nhỏ xinh_xinh thôi , nhưng to phết , ăn ngon : )
 Lẩu thì đầy_đặn , ăn 2 ng vẫn dư , nhân_viên nhiệt_tình , điểm trừ của quán là không_gian hơi chật , nhưng cũng không lăn_tăn lắm , ăn ngon , sẽ còn ủng_hộ quán
",1
"Hôm_qua ghe ́ qua ́ n na ̀ y lâ ̀ n 2 cu ̀ ng vơ ́ i đư ́ a em . Lâ ̀ n trươ ́ c thư ̉ Pizza thâ ́ y ngon nên hôm_qua la ̣ i ghe ́ , qua ́ n mơ ́ i trang tri ́ la ̣ i thâ ́ y kha ́ c hơn nhiê ̀ u , mi ̀ nh thi ́ ch ca ́ i không_gian nhe ̣ nha ̀ ng ơ ̉ đây . 2 chi ̣ em go ̣ i 1 heo chiên xu ̀ ke ̣ p phômai , pizza xu ́ c xi ́ ch , my ̀ y ́ . Biê ́ t la ̀ pha ̉ i chơ ̀ nên go ̣ i 1 dưa chuô ̣ t chua ngo ̣ t ngô ̀ i ăn dă ̣ m , thâ ́ y nhân_viên ba ̉ o ca ́ i na ̀ y pha ̉ i ăn ke ̀ m pizza mơ ́ i ngon , hic hic , thê ́ la ̀ go ̣ i ra ngô ̀ i ngă ́ m tranh thu ̉ chu ̣ p che ̣ t . Lâ ̀ n đâu tiên ăn thi ̣ t chiên xu ̀ ( Tonkatsu j j đâ ́ y ) , thi ́ ch ca ́ i vi ̣ gi ̀ on cu ̉ a thi ̣ t quyê ̣ n vơ ́ i phômai , nươ ́ c sô ́ t ok . Pizza thi ̀ như hôm na ̀ o , vâ ̃ n ngon chư ́ ko co ́ gi ̀ ngon hơn đươ ̣ c .
 Quyê ́ t đi ̣ nh mua thêm 1 heo chiên xu ̀ bo ̉ hô ̣ p mang vê ̀ cho any .
",1
"Đẹp - sáng-bắt mắt-ngon .
 Những độnh từ tính_từ miêu_tả về nó k hề tồi tẹo nào   Không_gian bày_biện , vừa_mắt , nhỏ_nhắn , tạo cảm_giác thoải_mái , cách sắp_xếp vừa_phải làm mọi thứ dễ_chịu tầm_mắt . Khá nhiều góc đẹp để chụp hình nữa . oaoaoa .
 Đặc_biệt , đồ uống với mình là chất , 2 đứa kêu 2 món , món nào cũng hài_lòng trên cả hài_lòng luôn . Món cookie việt quất , đá xay nhuyễn hương việt quất chút cafe sữa , quấn lấy mũi , tan vào miệng , thêm vị bánh béo oreo , 1 sự kết_hợp hoàn_hảo với lớp kem béo ở trên . Vừa thơm đặc_trưng , lại không hề gây ngán . 32k cho ly này xứng_đáng .   Ly_Berry_Việt quất , cực mát cực đã luôn , đá xay thơm nhẹ mùi chanh ngọt mát_dịu thích_hợp trưa hè nắng gắt , thềm hương việt quất , một lá bạc_hà . Hoàn_tất . Quá tuyệt , sẽ quay   lại nhất_định luôn .
 Nhân_viên ổn .
",1
"Waaa da ... . giá_cả phải_chăng ... . đồ_ăn ngon hấp_dẫn ... thích nhất xôi sầu_riêng vừaa miệng ngon ghê luôn ... các món gọi ngon hết_biết
 ... nhân_viên phục_vụ miễn chế ! ... .
 😘 😘 😘 😘
",1
"Cảm_giác đầu_tiên khi bước chân vào quán là sự yên_bình , tĩnh_lặng . Ánh đèn_vàng khiến không_gian trở_nên khá ấm_áp , bàn_ghế và đồ_đạc trong quán đều được bày trí theo phong_cách hoài_cổ khiến khách tới quán cũng chìm trong không_khí trầm_mặc ấy . Cùng_với tiếng nhạc Pháp du_dương và tận_hưởng những ly cà_phê ấm nóng , những thanh_âm ồn_ã nơi phố_phường bỗng bị lấn_át hoàn_toàn .
 Nếu chọn chỗ ngồi ngoài ban_công bạn có_thể vừa thưởng_thức đồ uống vừa ngắm phố_phường hay Nhà_thờ lớn . Thi_thoảng , lắng_nghe những hồi chuông vang lên từ Nhà_thờ cũng đủ để tâm_hồn cảm_thấy rất yên_bình .
",1
"Khách ruột lun rồi hihiii
 Quadn nhiều địa_điểm tiện_lợi hihi
 Nhân_viên thì hơi chậm , thah toand cũng đợi hơn nửa tiếng mệt mõi , pizza ngon nên chậm hahhahaah
 Pizza bự phô_mai lun , nhất_là hôm khai_trương cửa_hàng đầu_tiên bên hoàng_đạo thuý , phô_mai dày bự lun phê dã_man , bh cũng vẫn nhièu nhưng ít hơn trc r hihii . Mỗi lần qua jack xong cảm_giác mặt phị lun ra : p ahihii . Mấy món salad ngon ghê ý so vs mấy hàng pizza khác mà giá cũng rẻ . Coktai bia hay cai gi có chai bia lộn nguoc trông hay_ho mà hem ngon mấy ( ( ( : mấy món sườn cũng ngon phết . Lúc đầu tưởng pizza hải_sản có mấy moeng mực nổi lên thôi ai_ngờ trog nhân cũng có , mà trog menu có dứa mà ăn 3 lần đều k có dứa đâu , pizza bò menu có oliu mà aen 3 lần thì đúng 1 l có hihii dị ghê quán xấu_tính quá đi ( ( :
 Cơ_mà ngon sẽ quay lại nhìu lần : p
",1
"Uô ́ ng tư ̀ câ ́ p 2 lên đa ̣ i ho ̣ c , trân_châu lu ́ c na ̀ o cu ̃ ng de ̉ o , gia ́ tha ̀ nh re ̉ . Rhi ́ ch nhâ ́ t la ̀ hô ̀ ng tra ̀ chanh . Toekbokki de ̉ o , cay , ngon . Ăn ma ̃ i vâ ̃ n ko thâ ́ y nguô ̣ i .
 Nhân_viên nhiê ̣ t ti ̀ nh . Co ́ mua mang vê ̀ .
",1
"Quán này chi_nhánh mới gần nhà , có không_gian rộng_rãi , thoải_mái , máy_lạnh siêu lạnh . Vị_trí thì dễ tìm lắm . Mình đến thích nhất_là uống matcha ice blended 55k . Matcha đậm vị xay nhuyễn , thơm béo . Bên trên có lớp kem khá ngon . Ngoài_ra chocolate ice blended cũng ok lắm 55k luôn nha . Trà đào chất_lượng với vài miếng cam tươi , vị thơm thanh , chua_chua ngọt ngọt 38k . Nhân_viên rất vui_vẻ nhiệt_tình . Mình đi dịp Giáng_Sinh còn có bốc_thăm hấp_dẫn . Được 1 phiếu mua 1 tặng 1 thích quá !
",1
"Bắt_đầu có_vẻ kết quán này rồi nha ~ Quán tên Meet_Fresh mà công_nhận là thức_ăn thức uống của quán món nào cũng cực_kỳ FRESH luôn ! Vừa ngon vừa mát , ăn cũng lạ_miệng . Còn trà sữa thảo_dược thì ngon thôi rồi luôn 👍 Definately come back !
",1
"Đây thực_sự là Trung_Tâm_Giải trí xứng tầm , rộng và hiện_đại ở Việt_Nam . Trước mình đi thì không phân_biệt giá đối_với khách là cư_dân Khánh_Hòa hay nơi khác giờ cư_dân tỉnh Khánh_Hòa được hưởng giá ưu_đãi hơn , mình ở Hà_Nội vào dĩ_nhiên là_là y giá_mà triển thôi .
 Hệ_thống cáp treo qua biển được nhìn ngắm đẹp . Khu trung_tâm giải_trí ngoài_trời hoành_tráng từ mấy trò_chơi mạo_hiểm đến trò trượt núi vừa đẹp và thích . Chơi bất_kỳ trò_chơi nào cũng có_thể nhìn thấy view cảnh từ trên cao . Khoái nhất cái_trò quay lộn 180 độ trên cao ngày khi ra khỏi cáp treo @ . @ .
 Công_viên_nước cũng đa_dạng đủ các loại ống tha_hồ trượt . Có thủy_cung , khu vui_chơi trong nhà ( cái này mình ko chơi vì chơi trò_chơi ngoài_trời trong ngày thôi mà cũng đã chơi hết được đâu ) , rạp chiếu_phim 4D , 5D lúc_nào cũng xếp_hàng dài ... . Trên núi còn có chùa và có tượng phật bà quan âm hướng ra biển đông chùa rất thanh_tịnh và yên_tĩnh .
 Nói_chung giá_cả cũng xứng tầm hay nói ra cũng khá là rẻ vì nói thật riêng cái vụ chơi trò_chơi ngoài_trời với công_viên_nước , thăm_quan thủy_cung thôi mình còn chơi ko hết rồi ý ...
 Mình đi vào đúng hôm có nhạc nước thế_là được xem nhạc nước nữa . Sau chương_trình nhạc nước khách ra về rất đông nên mình chọn đi phà về đất_liền . Từ phà có_thể ngắm cảnh biển đêm cũng nhưng ngắm Vinpearland về đêm cũng đẹp , tạo cảm_giác thú_vị khác .
 Đồ_ăn trong khu tuy đắt chút nhưng cũng không đến_nỗi đắt lắm vì dù_sao cũng là khu giải_trí du_lịch mà . Gửi xe ngoài để vào công_viên là miến phí nhé .
 Nhân_viên phục_vụ nhiệt_tình , chu_đáo , cẩn_thận , lễ_phép vô_cùng . Mỗi_một khách chơi trò_chơi là lặp di lặp lại lại về sự an_toàn khi tham_gia trò_chơi .
 Nói chốt lại là nơi đáng để đi khi đến Nha_Trang . /
",1
